lon,lat,area,key
151.58,-32.96,Newcastle - Maitland,151.58|-32.96
151.59,-32.96,Newcastle - Maitland,151.59|-32.96
151.60,-32.96,Newcastle - Maitland,151.60|-32.96
151.61,-32.96,Newcastle - Maitland,151.61|-32.96
151.62,-32.96,Newcastle - Maitland,151.62|-32.96
151.63,-32.96,Newcastle - Maitland,151.63|-32.96
151.64,-32.96,Newcastle - Maitland,151.64|-32.96
151.65,-32.96,Newcastle - Maitland,151.65|-32.96
151.66,-32.96,Newcastle - Maitland,151.66|-32.96
151.67,-32.96,Newcastle - Maitland,151.67|-32.96
151.68,-32.96,Newcastle - Maitland,151.68|-32.96
151.69,-32.96,Newcastle - Maitland,151.69|-32.96
151.70,-32.96,Newcastle - Maitland,151.70|-32.96
151.71,-32.96,Newcastle - Maitland,151.71|-32.96
151.72,-32.96,Newcastle - Maitland,151.72|-32.96
151.73,-32.96,Newcastle - Maitland,151.73|-32.96
151.74,-32.96,Newcastle - Maitland,151.74|-32.96
151.52,-32.95,Morisset - Cooranbong,151.52|-32.95
151.53,-32.95,Newcastle - Maitland,151.53|-32.95
151.54,-32.95,Newcastle - Maitland,151.54|-32.95
151.55,-32.95,Newcastle - Maitland,151.55|-32.95
151.56,-32.95,Newcastle - Maitland,151.56|-32.95
151.57,-32.95,Newcastle - Maitland,151.57|-32.95
151.58,-32.95,Newcastle - Maitland,151.58|-32.95
151.59,-32.95,Newcastle - Maitland,151.59|-32.95
151.60,-32.95,Newcastle - Maitland,151.60|-32.95
151.61,-32.95,Newcastle - Maitland,151.61|-32.95
151.62,-32.95,Newcastle - Maitland,151.62|-32.95
151.63,-32.95,Newcastle - Maitland,151.63|-32.95
151.64,-32.95,Newcastle - Maitland,151.64|-32.95
151.65,-32.95,Newcastle - Maitland,151.65|-32.95
151.66,-32.95,Newcastle - Maitland,151.66|-32.95
151.67,-32.95,Newcastle - Maitland,151.67|-32.95
151.68,-32.95,Newcastle - Maitland,151.68|-32.95
151.69,-32.95,Newcastle - Maitland,151.69|-32.95
151.70,-32.95,Newcastle - Maitland,151.70|-32.95
151.71,-32.95,Newcastle - Maitland,151.71|-32.95
151.72,-32.95,Newcastle - Maitland,151.72|-32.95
151.73,-32.95,Newcastle - Maitland,151.73|-32.95
151.74,-32.95,Newcastle - Maitland,151.74|-32.95
151.75,-32.95,Newcastle - Maitland,151.75|-32.95
151.52,-32.94,Newcastle - Maitland,151.52|-32.94
151.53,-32.94,Newcastle - Maitland,151.53|-32.94
151.54,-32.94,Newcastle - Maitland,151.54|-32.94
151.55,-32.94,Newcastle - Maitland,151.55|-32.94
151.56,-32.94,Newcastle - Maitland,151.56|-32.94
151.57,-32.94,Newcastle - Maitland,151.57|-32.94
151.58,-32.94,Newcastle - Maitland,151.58|-32.94
151.59,-32.94,Newcastle - Maitland,151.59|-32.94
151.60,-32.94,Newcastle - Maitland,151.60|-32.94
151.61,-32.94,Newcastle - Maitland,151.61|-32.94
151.62,-32.94,Newcastle - Maitland,151.62|-32.94
151.63,-32.94,Newcastle - Maitland,151.63|-32.94
151.64,-32.94,Newcastle - Maitland,151.64|-32.94
151.65,-32.94,Newcastle - Maitland,151.65|-32.94
151.66,-32.94,Newcastle - Maitland,151.66|-32.94
151.67,-32.94,Newcastle - Maitland,151.67|-32.94
151.68,-32.94,Newcastle - Maitland,151.68|-32.94
151.69,-32.94,Newcastle - Maitland,151.69|-32.94
151.70,-32.94,Newcastle - Maitland,151.70|-32.94
151.71,-32.94,Newcastle - Maitland,151.71|-32.94
151.72,-32.94,Newcastle - Maitland,151.72|-32.94
151.73,-32.94,Newcastle - Maitland,151.73|-32.94
151.74,-32.94,Newcastle - Maitland,151.74|-32.94
151.75,-32.94,Newcastle - Maitland,151.75|-32.94
151.76,-32.94,Newcastle - Maitland,151.76|-32.94
151.77,-32.94,Newcastle - Maitland,151.77|-32.94
151.52,-32.93,Newcastle - Maitland,151.52|-32.93
151.53,-32.93,Newcastle - Maitland,151.53|-32.93
151.54,-32.93,Newcastle - Maitland,151.54|-32.93
151.55,-32.93,Newcastle - Maitland,151.55|-32.93
151.56,-32.93,Newcastle - Maitland,151.56|-32.93
151.57,-32.93,Newcastle - Maitland,151.57|-32.93
151.58,-32.93,Newcastle - Maitland,151.58|-32.93
151.59,-32.93,Newcastle - Maitland,151.59|-32.93
151.60,-32.93,Newcastle - Maitland,151.60|-32.93
151.61,-32.93,Newcastle - Maitland,151.61|-32.93
151.62,-32.93,Newcastle - Maitland,151.62|-32.93
151.63,-32.93,Newcastle - Maitland,151.63|-32.93
151.64,-32.93,Newcastle - Maitland,151.64|-32.93
151.65,-32.93,Newcastle - Maitland,151.65|-32.93
151.66,-32.93,Newcastle - Maitland,151.66|-32.93
151.67,-32.93,Newcastle - Maitland,151.67|-32.93
151.68,-32.93,Newcastle - Maitland,151.68|-32.93
151.69,-32.93,Newcastle - Maitland,151.69|-32.93
151.70,-32.93,Newcastle - Maitland,151.70|-32.93
151.71,-32.93,Newcastle - Maitland,151.71|-32.93
151.72,-32.93,Newcastle - Maitland,151.72|-32.93
151.73,-32.93,Newcastle - Maitland,151.73|-32.93
151.74,-32.93,Newcastle - Maitland,151.74|-32.93
151.75,-32.93,Newcastle - Maitland,151.75|-32.93
151.76,-32.93,Newcastle - Maitland,151.76|-32.93
151.77,-32.93,Newcastle - Maitland,151.77|-32.93
151.78,-32.93,Newcastle - Maitland,151.78|-32.93
151.79,-32.93,Newcastle - Maitland,151.79|-32.93
151.52,-32.92,Newcastle - Maitland,151.52|-32.92
151.53,-32.92,Newcastle - Maitland,151.53|-32.92
151.54,-32.92,Newcastle - Maitland,151.54|-32.92
151.55,-32.92,Newcastle - Maitland,151.55|-32.92
151.56,-32.92,Newcastle - Maitland,151.56|-32.92
151.57,-32.92,Newcastle - Maitland,151.57|-32.92
151.58,-32.92,Newcastle - Maitland,151.58|-32.92
151.59,-32.92,Newcastle - Maitland,151.59|-32.92
151.60,-32.92,Newcastle - Maitland,151.60|-32.92
151.61,-32.92,Newcastle - Maitland,151.61|-32.92
151.62,-32.92,Newcastle - Maitland,151.62|-32.92
151.63,-32.92,Newcastle - Maitland,151.63|-32.92
151.64,-32.92,Newcastle - Maitland,151.64|-32.92
151.65,-32.92,Newcastle - Maitland,151.65|-32.92
151.66,-32.92,Newcastle - Maitland,151.66|-32.92
151.67,-32.92,Newcastle - Maitland,151.67|-32.92
151.68,-32.92,Newcastle - Maitland,151.68|-32.92
151.69,-32.92,Newcastle - Maitland,151.69|-32.92
151.70,-32.92,Newcastle - Maitland,151.70|-32.92
151.71,-32.92,Newcastle - Maitland,151.71|-32.92
151.72,-32.92,Newcastle - Maitland,151.72|-32.92
151.73,-32.92,Newcastle - Maitland,151.73|-32.92
151.74,-32.92,Newcastle - Maitland,151.74|-32.92
151.75,-32.92,Newcastle - Maitland,151.75|-32.92
151.76,-32.92,Newcastle - Maitland,151.76|-32.92
151.53,-32.91,Newcastle - Maitland,151.53|-32.91
151.54,-32.91,Newcastle - Maitland,151.54|-32.91
151.55,-32.91,Newcastle - Maitland,151.55|-32.91
151.56,-32.91,Newcastle - Maitland,151.56|-32.91
151.57,-32.91,Newcastle - Maitland,151.57|-32.91
151.58,-32.91,Newcastle - Maitland,151.58|-32.91
151.59,-32.91,Newcastle - Maitland,151.59|-32.91
151.60,-32.91,Newcastle - Maitland,151.60|-32.91
151.61,-32.91,Newcastle - Maitland,151.61|-32.91
151.62,-32.91,Newcastle - Maitland,151.62|-32.91
151.63,-32.91,Newcastle - Maitland,151.63|-32.91
151.64,-32.91,Newcastle - Maitland,151.64|-32.91
151.65,-32.91,Newcastle - Maitland,151.65|-32.91
151.66,-32.91,Newcastle - Maitland,151.66|-32.91
151.67,-32.91,Newcastle - Maitland,151.67|-32.91
151.68,-32.91,Newcastle - Maitland,151.68|-32.91
151.69,-32.91,Newcastle - Maitland,151.69|-32.91
151.70,-32.91,Newcastle - Maitland,151.70|-32.91
151.71,-32.91,Newcastle - Maitland,151.71|-32.91
151.72,-32.91,Newcastle - Maitland,151.72|-32.91
151.73,-32.91,Newcastle - Maitland,151.73|-32.91
151.74,-32.91,Newcastle - Maitland,151.74|-32.91
151.75,-32.91,Newcastle - Maitland,151.75|-32.91
151.76,-32.91,Newcastle - Maitland,151.76|-32.91
151.77,-32.91,Newcastle - Maitland,151.77|-32.91
151.78,-32.91,Newcastle - Maitland,151.78|-32.91
151.54,-32.90,Newcastle - Maitland,151.54|-32.90
151.55,-32.90,Newcastle - Maitland,151.55|-32.90
151.56,-32.90,Newcastle - Maitland,151.56|-32.90
151.57,-32.90,Newcastle - Maitland,151.57|-32.90
151.58,-32.90,Newcastle - Maitland,151.58|-32.90
151.59,-32.90,Newcastle - Maitland,151.59|-32.90
151.60,-32.90,Newcastle - Maitland,151.60|-32.90
151.61,-32.90,Newcastle - Maitland,151.61|-32.90
151.62,-32.90,Newcastle - Maitland,151.62|-32.90
151.63,-32.90,Newcastle - Maitland,151.63|-32.90
151.64,-32.90,Newcastle - Maitland,151.64|-32.90
151.65,-32.90,Newcastle - Maitland,151.65|-32.90
151.66,-32.90,Newcastle - Maitland,151.66|-32.90
151.67,-32.90,Newcastle - Maitland,151.67|-32.90
151.68,-32.90,Newcastle - Maitland,151.68|-32.90
151.69,-32.90,Newcastle - Maitland,151.69|-32.90
151.70,-32.90,Newcastle - Maitland,151.70|-32.90
151.71,-32.90,Newcastle - Maitland,151.71|-32.90
151.72,-32.90,Newcastle - Maitland,151.72|-32.90
151.73,-32.90,Newcastle - Maitland,151.73|-32.90
151.74,-32.90,Newcastle - Maitland,151.74|-32.90
151.75,-32.90,Newcastle - Maitland,151.75|-32.90
151.76,-32.90,Newcastle - Maitland,151.76|-32.90
151.54,-32.89,Newcastle - Maitland,151.54|-32.89
151.55,-32.89,Newcastle - Maitland,151.55|-32.89
151.56,-32.89,Newcastle - Maitland,151.56|-32.89
151.57,-32.89,Newcastle - Maitland,151.57|-32.89
151.58,-32.89,Newcastle - Maitland,151.58|-32.89
151.59,-32.89,Newcastle - Maitland,151.59|-32.89
151.60,-32.89,Newcastle - Maitland,151.60|-32.89
151.61,-32.89,Newcastle - Maitland,151.61|-32.89
151.62,-32.89,Newcastle - Maitland,151.62|-32.89
151.63,-32.89,Newcastle - Maitland,151.63|-32.89
151.64,-32.89,Newcastle - Maitland,151.64|-32.89
151.65,-32.89,Newcastle - Maitland,151.65|-32.89
151.66,-32.89,Newcastle - Maitland,151.66|-32.89
151.67,-32.89,Newcastle - Maitland,151.67|-32.89
151.68,-32.89,Newcastle - Maitland,151.68|-32.89
151.69,-32.89,Newcastle - Maitland,151.69|-32.89
151.70,-32.89,Newcastle - Maitland,151.70|-32.89
151.71,-32.89,Newcastle - Maitland,151.71|-32.89
151.72,-32.89,Newcastle - Maitland,151.72|-32.89
151.73,-32.89,Newcastle - Maitland,151.73|-32.89
151.74,-32.89,Newcastle - Maitland,151.74|-32.89
151.75,-32.89,Newcastle - Maitland,151.75|-32.89
151.76,-32.89,Newcastle - Maitland,151.76|-32.89
151.78,-32.89,Newcastle - Maitland,151.78|-32.89
151.54,-32.88,Newcastle - Maitland,151.54|-32.88
151.56,-32.88,Newcastle - Maitland,151.56|-32.88
151.57,-32.88,Newcastle - Maitland,151.57|-32.88
151.58,-32.88,Newcastle - Maitland,151.58|-32.88
151.59,-32.88,Newcastle - Maitland,151.59|-32.88
151.60,-32.88,Newcastle - Maitland,151.60|-32.88
151.61,-32.88,Newcastle - Maitland,151.61|-32.88
151.62,-32.88,Newcastle - Maitland,151.62|-32.88
151.63,-32.88,Newcastle - Maitland,151.63|-32.88
151.64,-32.88,Newcastle - Maitland,151.64|-32.88
151.65,-32.88,Newcastle - Maitland,151.65|-32.88
151.66,-32.88,Newcastle - Maitland,151.66|-32.88
151.67,-32.88,Newcastle - Maitland,151.67|-32.88
151.68,-32.88,Newcastle - Maitland,151.68|-32.88
151.69,-32.88,Newcastle - Maitland,151.69|-32.88
151.70,-32.88,Newcastle - Maitland,151.70|-32.88
151.71,-32.88,Newcastle - Maitland,151.71|-32.88
151.72,-32.88,Newcastle - Maitland,151.72|-32.88
151.73,-32.88,Newcastle - Maitland,151.73|-32.88
151.74,-32.88,Newcastle - Maitland,151.74|-32.88
151.76,-32.88,Newcastle - Maitland,151.76|-32.88
151.77,-32.88,Newcastle - Maitland,151.77|-32.88
151.78,-32.88,Newcastle - Maitland,151.78|-32.88
151.80,-32.88,Newcastle - Maitland,151.80|-32.88
151.32,-32.87,Newcastle - Maitland,151.32|-32.87
151.62,-32.87,Newcastle - Maitland,151.62|-32.87
151.63,-32.87,Newcastle - Maitland,151.63|-32.87
151.64,-32.87,Newcastle - Maitland,151.64|-32.87
151.65,-32.87,Newcastle - Maitland,151.65|-32.87
151.66,-32.87,Newcastle - Maitland,151.66|-32.87
151.67,-32.87,Newcastle - Maitland,151.67|-32.87
151.68,-32.87,Newcastle - Maitland,151.68|-32.87
151.69,-32.87,Newcastle - Maitland,151.69|-32.87
151.70,-32.87,Newcastle - Maitland,151.70|-32.87
151.71,-32.87,Newcastle - Maitland,151.71|-32.87
151.72,-32.87,Newcastle - Maitland,151.72|-32.87
151.73,-32.87,Newcastle - Maitland,151.73|-32.87
151.74,-32.87,Newcastle - Maitland,151.74|-32.87
151.75,-32.87,Newcastle - Maitland,151.75|-32.87
151.76,-32.87,Newcastle - Maitland,151.76|-32.87
151.77,-32.87,Newcastle - Maitland,151.77|-32.87
151.80,-32.87,Newcastle - Maitland,151.80|-32.87
151.81,-32.87,Newcastle - Maitland,151.81|-32.87
151.82,-32.87,Newcastle - Maitland,151.82|-32.87
151.31,-32.86,Newcastle - Maitland,151.31|-32.86
151.32,-32.86,Newcastle - Maitland,151.32|-32.86
151.33,-32.86,Newcastle - Maitland,151.33|-32.86
151.34,-32.86,Newcastle - Maitland,151.34|-32.86
151.35,-32.86,Newcastle - Maitland,151.35|-32.86
151.36,-32.86,Newcastle - Maitland,151.36|-32.86
151.37,-32.86,Newcastle - Maitland,151.37|-32.86
151.38,-32.86,Newcastle - Maitland,151.38|-32.86
151.39,-32.86,Newcastle - Maitland,151.39|-32.86
151.40,-32.86,Newcastle - Maitland,151.40|-32.86
151.62,-32.86,Newcastle - Maitland,151.62|-32.86
151.63,-32.86,Newcastle - Maitland,151.63|-32.86
151.64,-32.86,Newcastle - Maitland,151.64|-32.86
151.65,-32.86,Newcastle - Maitland,151.65|-32.86
151.66,-32.86,Newcastle - Maitland,151.66|-32.86
151.67,-32.86,Newcastle - Maitland,151.67|-32.86
151.68,-32.86,Newcastle - Maitland,151.68|-32.86
151.69,-32.86,Newcastle - Maitland,151.69|-32.86
151.70,-32.86,Newcastle - Maitland,151.70|-32.86
151.72,-32.86,Newcastle - Maitland,151.72|-32.86
151.73,-32.86,Newcastle - Maitland,151.73|-32.86
151.74,-32.86,Newcastle - Maitland,151.74|-32.86
151.75,-32.86,Newcastle - Maitland,151.75|-32.86
151.76,-32.86,Newcastle - Maitland,151.76|-32.86
151.77,-32.86,Newcastle - Maitland,151.77|-32.86
151.80,-32.86,Newcastle - Maitland,151.80|-32.86
151.81,-32.86,Newcastle - Maitland,151.81|-32.86
151.82,-32.86,Newcastle - Maitland,151.82|-32.86
151.83,-32.86,Newcastle - Maitland,151.83|-32.86
151.84,-32.86,Newcastle - Maitland,151.84|-32.86
151.31,-32.85,Newcastle - Maitland,151.31|-32.85
151.32,-32.85,Newcastle - Maitland,151.32|-32.85
151.33,-32.85,Newcastle - Maitland,151.33|-32.85
151.34,-32.85,Newcastle - Maitland,151.34|-32.85
151.35,-32.85,Newcastle - Maitland,151.35|-32.85
151.36,-32.85,Newcastle - Maitland,151.36|-32.85
151.37,-32.85,Newcastle - Maitland,151.37|-32.85
151.38,-32.85,Newcastle - Maitland,151.38|-32.85
151.39,-32.85,Newcastle - Maitland,151.39|-32.85
151.40,-32.85,Newcastle - Maitland,151.40|-32.85
151.50,-32.85,Newcastle - Maitland,151.50|-32.85
151.62,-32.85,Newcastle - Maitland,151.62|-32.85
151.63,-32.85,Newcastle - Maitland,151.63|-32.85
151.64,-32.85,Newcastle - Maitland,151.64|-32.85
151.65,-32.85,Newcastle - Maitland,151.65|-32.85
151.66,-32.85,Newcastle - Maitland,151.66|-32.85
151.67,-32.85,Newcastle - Maitland,151.67|-32.85
151.68,-32.85,Newcastle - Maitland,151.68|-32.85
151.69,-32.85,Newcastle - Maitland,151.69|-32.85
151.71,-32.85,Newcastle - Maitland,151.71|-32.85
151.72,-32.85,Newcastle - Maitland,151.72|-32.85
151.73,-32.85,Newcastle - Maitland,151.73|-32.85
151.75,-32.85,Newcastle - Maitland,151.75|-32.85
151.76,-32.85,Newcastle - Maitland,151.76|-32.85
151.81,-32.85,Newcastle - Maitland,151.81|-32.85
151.82,-32.85,Newcastle - Maitland,151.82|-32.85
151.83,-32.85,Newcastle - Maitland,151.83|-32.85
151.84,-32.85,Newcastle - Maitland,151.84|-32.85
151.85,-32.85,Newcastle - Maitland,151.85|-32.85
151.86,-32.85,Newcastle - Maitland,151.86|-32.85
151.32,-32.84,Newcastle - Maitland,151.32|-32.84
151.33,-32.84,Newcastle - Maitland,151.33|-32.84
151.34,-32.84,Newcastle - Maitland,151.34|-32.84
151.35,-32.84,Newcastle - Maitland,151.35|-32.84
151.36,-32.84,Newcastle - Maitland,151.36|-32.84
151.37,-32.84,Newcastle - Maitland,151.37|-32.84
151.38,-32.84,Newcastle - Maitland,151.38|-32.84
151.39,-32.84,Newcastle - Maitland,151.39|-32.84
151.40,-32.84,Newcastle - Maitland,151.40|-32.84
151.41,-32.84,Newcastle - Maitland,151.41|-32.84
151.44,-32.84,Newcastle - Maitland,151.44|-32.84
151.45,-32.84,Newcastle - Maitland,151.45|-32.84
151.46,-32.84,Newcastle - Maitland,151.46|-32.84
151.47,-32.84,Newcastle - Maitland,151.47|-32.84
151.48,-32.84,Newcastle - Maitland,151.48|-32.84
151.49,-32.84,Newcastle - Maitland,151.49|-32.84
151.62,-32.84,Newcastle - Maitland,151.62|-32.84
151.63,-32.84,Newcastle - Maitland,151.63|-32.84
151.64,-32.84,Newcastle - Maitland,151.64|-32.84
151.65,-32.84,Newcastle - Maitland,151.65|-32.84
151.66,-32.84,Newcastle - Maitland,151.66|-32.84
151.67,-32.84,Newcastle - Maitland,151.67|-32.84
151.68,-32.84,Newcastle - Maitland,151.68|-32.84
151.70,-32.84,Newcastle - Maitland,151.70|-32.84
151.71,-32.84,Newcastle - Maitland,151.71|-32.84
151.72,-32.84,Newcastle - Maitland,151.72|-32.84
151.74,-32.84,Newcastle - Maitland,151.74|-32.84
151.75,-32.84,Newcastle - Maitland,151.75|-32.84
151.76,-32.84,Newcastle - Maitland,151.76|-32.84
151.77,-32.84,Newcastle - Maitland,151.77|-32.84
151.82,-32.84,Newcastle - Maitland,151.82|-32.84
151.83,-32.84,Newcastle - Maitland,151.83|-32.84
151.84,-32.84,Newcastle - Maitland,151.84|-32.84
151.85,-32.84,Newcastle - Maitland,151.85|-32.84
151.86,-32.84,Newcastle - Maitland,151.86|-32.84
151.87,-32.84,Newcastle - Maitland,151.87|-32.84
151.33,-32.83,Newcastle - Maitland,151.33|-32.83
151.34,-32.83,Newcastle - Maitland,151.34|-32.83
151.35,-32.83,Newcastle - Maitland,151.35|-32.83
151.36,-32.83,Newcastle - Maitland,151.36|-32.83
151.37,-32.83,Newcastle - Maitland,151.37|-32.83
151.38,-32.83,Newcastle - Maitland,151.38|-32.83
151.39,-32.83,Newcastle - Maitland,151.39|-32.83
151.40,-32.83,Newcastle - Maitland,151.40|-32.83
151.41,-32.83,Newcastle - Maitland,151.41|-32.83
151.42,-32.83,Newcastle - Maitland,151.42|-32.83
151.43,-32.83,Newcastle - Maitland,151.43|-32.83
151.44,-32.83,Newcastle - Maitland,151.44|-32.83
151.45,-32.83,Newcastle - Maitland,151.45|-32.83
151.46,-32.83,Newcastle - Maitland,151.46|-32.83
151.47,-32.83,Newcastle - Maitland,151.47|-32.83
151.48,-32.83,Newcastle - Maitland,151.48|-32.83
151.49,-32.83,Newcastle - Maitland,151.49|-32.83
151.62,-32.83,Newcastle - Maitland,151.62|-32.83
151.63,-32.83,Newcastle - Maitland,151.63|-32.83
151.64,-32.83,Newcastle - Maitland,151.64|-32.83
151.65,-32.83,Newcastle - Maitland,151.65|-32.83
151.66,-32.83,Newcastle - Maitland,151.66|-32.83
151.67,-32.83,Newcastle - Maitland,151.67|-32.83
151.68,-32.83,Newcastle - Maitland,151.68|-32.83
151.69,-32.83,Newcastle - Maitland,151.69|-32.83
151.70,-32.83,Newcastle - Maitland,151.70|-32.83
151.71,-32.83,Newcastle - Maitland,151.71|-32.83
151.72,-32.83,Newcastle - Maitland,151.72|-32.83
151.73,-32.83,Newcastle - Maitland,151.73|-32.83
151.74,-32.83,Newcastle - Maitland,151.74|-32.83
151.75,-32.83,Newcastle - Maitland,151.75|-32.83
151.76,-32.83,Newcastle - Maitland,151.76|-32.83
151.82,-32.83,Newcastle - Maitland,151.82|-32.83
151.83,-32.83,Newcastle - Maitland,151.83|-32.83
151.84,-32.83,Newcastle - Maitland,151.84|-32.83
151.85,-32.83,Newcastle - Maitland,151.85|-32.83
151.86,-32.83,Newcastle - Maitland,151.86|-32.83
151.33,-32.82,Newcastle - Maitland,151.33|-32.82
151.34,-32.82,Newcastle - Maitland,151.34|-32.82
151.35,-32.82,Newcastle - Maitland,151.35|-32.82
151.36,-32.82,Newcastle - Maitland,151.36|-32.82
151.37,-32.82,Newcastle - Maitland,151.37|-32.82
151.38,-32.82,Newcastle - Maitland,151.38|-32.82
151.39,-32.82,Newcastle - Maitland,151.39|-32.82
151.40,-32.82,Newcastle - Maitland,151.40|-32.82
151.41,-32.82,Newcastle - Maitland,151.41|-32.82
151.42,-32.82,Newcastle - Maitland,151.42|-32.82
151.43,-32.82,Newcastle - Maitland,151.43|-32.82
151.44,-32.82,Newcastle - Maitland,151.44|-32.82
151.45,-32.82,Newcastle - Maitland,151.45|-32.82
151.46,-32.82,Newcastle - Maitland,151.46|-32.82
151.47,-32.82,Newcastle - Maitland,151.47|-32.82
151.48,-32.82,Newcastle - Maitland,151.48|-32.82
151.49,-32.82,Newcastle - Maitland,151.49|-32.82
151.63,-32.82,Newcastle - Maitland,151.63|-32.82
151.64,-32.82,Newcastle - Maitland,151.64|-32.82
151.65,-32.82,Newcastle - Maitland,151.65|-32.82
151.66,-32.82,Newcastle - Maitland,151.66|-32.82
151.67,-32.82,Newcastle - Maitland,151.67|-32.82
151.68,-32.82,Newcastle - Maitland,151.68|-32.82
151.69,-32.82,Newcastle - Maitland,151.69|-32.82
151.70,-32.82,Newcastle - Maitland,151.70|-32.82
151.71,-32.82,Newcastle - Maitland,151.71|-32.82
151.72,-32.82,Newcastle - Maitland,151.72|-32.82
151.73,-32.82,Newcastle - Maitland,151.73|-32.82
151.74,-32.82,Newcastle - Maitland,151.74|-32.82
151.75,-32.82,Newcastle - Maitland,151.75|-32.82
151.76,-32.82,Newcastle - Maitland,151.76|-32.82
151.77,-32.82,Newcastle - Maitland,151.77|-32.82
151.33,-32.81,Newcastle - Maitland,151.33|-32.81
151.34,-32.81,Newcastle - Maitland,151.34|-32.81
151.35,-32.81,Newcastle - Maitland,151.35|-32.81
151.36,-32.81,Newcastle - Maitland,151.36|-32.81
151.37,-32.81,Newcastle - Maitland,151.37|-32.81
151.38,-32.81,Newcastle - Maitland,151.38|-32.81
151.40,-32.81,Newcastle - Maitland,151.40|-32.81
151.41,-32.81,Newcastle - Maitland,151.41|-32.81
151.42,-32.81,Newcastle - Maitland,151.42|-32.81
151.43,-32.81,Newcastle - Maitland,151.43|-32.81
151.44,-32.81,Newcastle - Maitland,151.44|-32.81
151.45,-32.81,Newcastle - Maitland,151.45|-32.81
151.46,-32.81,Newcastle - Maitland,151.46|-32.81
151.47,-32.81,Newcastle - Maitland,151.47|-32.81
151.48,-32.81,Newcastle - Maitland,151.48|-32.81
151.49,-32.81,Newcastle - Maitland,151.49|-32.81
151.50,-32.81,Newcastle - Maitland,151.50|-32.81
151.51,-32.81,Newcastle - Maitland,151.51|-32.81
151.63,-32.81,Newcastle - Maitland,151.63|-32.81
151.64,-32.81,Newcastle - Maitland,151.64|-32.81
151.65,-32.81,Newcastle - Maitland,151.65|-32.81
151.66,-32.81,Newcastle - Maitland,151.66|-32.81
151.67,-32.81,Newcastle - Maitland,151.67|-32.81
151.68,-32.81,Newcastle - Maitland,151.68|-32.81
151.69,-32.81,Newcastle - Maitland,151.69|-32.81
151.70,-32.81,Newcastle - Maitland,151.70|-32.81
151.71,-32.81,Newcastle - Maitland,151.71|-32.81
151.72,-32.81,Newcastle - Maitland,151.72|-32.81
151.73,-32.81,Newcastle - Maitland,151.73|-32.81
151.74,-32.81,Newcastle - Maitland,151.74|-32.81
151.75,-32.81,Newcastle - Maitland,151.75|-32.81
151.76,-32.81,Newcastle - Maitland,151.76|-32.81
151.77,-32.81,Newcastle - Maitland,151.77|-32.81
151.96,-32.81,Nelson Bay,151.96|-32.81
115.66,-32.80,Perth,115.66|-32.80
151.34,-32.80,Newcastle - Maitland,151.34|-32.80
151.35,-32.80,Newcastle - Maitland,151.35|-32.80
151.36,-32.80,Newcastle - Maitland,151.36|-32.80
151.37,-32.80,Newcastle - Maitland,151.37|-32.80
151.38,-32.80,Newcastle - Maitland,151.38|-32.80
151.39,-32.80,Newcastle - Maitland,151.39|-32.80
151.41,-32.80,Newcastle - Maitland,151.41|-32.80
151.42,-32.80,Newcastle - Maitland,151.42|-32.80
151.43,-32.80,Newcastle - Maitland,151.43|-32.80
151.44,-32.80,Newcastle - Maitland,151.44|-32.80
151.45,-32.80,Newcastle - Maitland,151.45|-32.80
151.46,-32.80,Newcastle - Maitland,151.46|-32.80
151.47,-32.80,Newcastle - Maitland,151.47|-32.80
151.48,-32.80,Newcastle - Maitland,151.48|-32.80
151.49,-32.80,Newcastle - Maitland,151.49|-32.80
151.50,-32.80,Newcastle - Maitland,151.50|-32.80
151.51,-32.80,Newcastle - Maitland,151.51|-32.80
151.52,-32.80,Newcastle - Maitland,151.52|-32.80
151.53,-32.80,Newcastle - Maitland,151.53|-32.80
151.61,-32.80,Newcastle - Maitland,151.61|-32.80
151.62,-32.80,Newcastle - Maitland,151.62|-32.80
151.63,-32.80,Newcastle - Maitland,151.63|-32.80
151.64,-32.80,Newcastle - Maitland,151.64|-32.80
151.65,-32.80,Newcastle - Maitland,151.65|-32.80
151.66,-32.80,Newcastle - Maitland,151.66|-32.80
151.67,-32.80,Newcastle - Maitland,151.67|-32.80
151.68,-32.80,Newcastle - Maitland,151.68|-32.80
151.69,-32.80,Newcastle - Maitland,151.69|-32.80
151.70,-32.80,Newcastle - Maitland,151.70|-32.80
151.71,-32.80,Newcastle - Maitland,151.71|-32.80
151.72,-32.80,Newcastle - Maitland,151.72|-32.80
151.73,-32.80,Newcastle - Maitland,151.73|-32.80
151.74,-32.80,Newcastle - Maitland,151.74|-32.80
151.75,-32.80,Newcastle - Maitland,151.75|-32.80
151.76,-32.80,Newcastle - Maitland,151.76|-32.80
151.77,-32.80,Newcastle - Maitland,151.77|-32.80
151.78,-32.80,Newcastle - Maitland,151.78|-32.80
151.96,-32.80,Nelson Bay,151.96|-32.80
151.97,-32.80,Nelson Bay,151.97|-32.80
151.98,-32.80,Nelson Bay,151.98|-32.80
151.99,-32.80,Nelson Bay,151.99|-32.80
115.63,-32.79,Perth,115.63|-32.79
115.64,-32.79,Perth,115.64|-32.79
115.65,-32.79,Perth,115.65|-32.79
115.66,-32.79,Perth,115.66|-32.79
115.72,-32.79,Perth,115.72|-32.79
115.73,-32.79,Perth,115.73|-32.79
